loan_amount,interest_rate,term_months,annual_income,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_util,mort_acc,sub_grade,purpose,home_ownership,employment_length,verification_status,default
26375,23.43,60,78000.0,28.11,0.0,0.0,19.0,0.0,92.4,7.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
35000,23.7,60,132000.0,19.78,0.0,0.0,14.0,0.0,68.2,4.0,F1,debt_consolidation,MORTGAGE,Unknown,Source Verified,0
18350,23.43,60,46000.0,34.96,0.0,0.0,13.0,0.0,68.5,2.0,F1,debt_consolidation,MORTGAGE,5 years,Source Verified,1
7900,21.99,36,45000.0,15.76,1.0,0.0,22.0,0.0,11.8,0.0,F1,debt_consolidation,RENT,10+ years,Verified,0
12875,25.69,60,70000.0,14.16,0.0,0.0,10.0,1.0,52.1,1.0,F1,debt_consolidation,RENT,10+ years,Source Verified,0
22400,22.45,60,56000.0,10.51,0.0,2.0,15.0,0.0,60.6,0.0,F1,debt_consolidation,RENT,3 years,Verified,1
30000,25.69,60,100000.0,11.35,0.0,1.0,7.0,0.0,48.9,4.0,F1,credit_card,OWN,10+ years,Not Verified,0
26300,21.99,60,100000.0,21.49,0.0,0.0,13.0,2.0,54.9,0.0,F1,debt_consolidation,MORTGAGE,1 year,Source Verified,1
6625,23.13,36,95000.0,9.27,0.0,0.0,11.0,1.0,95.2,2.0,F1,home_improvement,RENT,< 1 year,Source Verified,0
35000,21.99,60,102000.0,8.91,0.0,1.0,4.0,0.0,70.3,0.0,F1,debt_consolidation,RENT,4 years,Verified,0
11000,28.72,60,90000.0,17.33,2.0,0.0,8.0,0.0,69.9,3.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
35000,21.99,60,103540.0,22.54,0.0,0.0,7.0,0.0,69.0,8.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
12450,22.99,60,34925.0,14.98,0.0,0.0,8.0,0.0,38.0,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,0
10000,23.13,36,40000.0,28.36,0.0,1.0,10.0,0.0,33.8,0.0,F1,house,RENT,< 1 year,Source Verified,1
17275,23.43,60,51000.0,9.95,0.0,1.0,11.0,0.0,23.3,0.0,F1,debt_consolidation,RENT,1 year,Verified,1
14400,28.69,60,65000.0,15.81,1.0,1.0,13.0,1.0,53.4,4.0,F1,debt_consolidation,MORTGAGE,4 years,Source Verified,1
30000,20.89,60,183000.0,24.9,0.0,1.0,14.0,0.0,73.6,0.0,F1,debt_consolidation,MORTGAGE,< 1 year,Verified,0
18150,21.99,60,65000.0,20.88,2.0,0.0,9.0,0.0,41.1,0.0,F1,debt_consolidation,RENT,9 years,Verified,0
35000,21.99,60,120000.0,16.7,1.0,0.0,7.0,0.0,38.0,1.0,F1,debt_consolidation,MORTGAGE,7 years,Source Verified,0
25000,23.13,60,85000.0,12.18,0.0,0.0,18.0,0.0,64.7,0.0,F1,debt_consolidation,RENT,10+ years,Not Verified,0
22675,25.69,60,79000.0,15.24,0.0,2.0,9.0,0.0,57.7,5.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
22750,22.95,60,58000.0,12.1,0.0,6.0,27.0,0.0,10.6,0.0,F1,major_purchase,MORTGAGE,4 years,Source Verified,0
21600,28.69,60,45000.0,11.24,0.0,1.0,13.0,1.0,55.0,2.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
28100,22.95,60,63000.0,31.09,2.0,0.0,21.0,0.0,65.9,0.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
21200,22.99,60,45000.0,18.43,0.0,0.0,4.0,0.0,94.6,2.0,F1,debt_consolidation,MORTGAGE,Unknown,Verified,0
1500,23.7,36,41100.0,23.59,0.0,0.0,10.0,0.0,81.6,0.0,F1,debt_consolidation,RENT,2 years,Not Verified,0
28000,28.69,60,67800.0,5.52,0.0,0.0,14.0,0.0,11.0,2.0,F1,debt_consolidation,RENT,4 years,Not Verified,0
12000,23.13,60,51600.0,36.49,0.0,1.0,8.0,0.0,77.0,2.0,F1,debt_consolidation,MORTGAGE,8 years,Not Verified,1
17550,22.99,36,40000.0,26.49,0.0,0.0,18.0,0.0,52.2,0.0,F1,credit_card,RENT,10+ years,Verified,1
35000,22.99,60,150000.0,15.23,1.0,3.0,17.0,0.0,33.9,2.0,F1,debt_consolidation,MORTGAGE,< 1 year,Verified,1
21200,21.99,60,58899.0,33.25,0.0,1.0,18.0,2.0,70.5,0.0,F1,debt_consolidation,RENT,8 years,Verified,1
12000,28.69,60,40600.0,15.22,2.0,1.0,34.0,0.0,32.5,0.0,F1,debt_consolidation,RENT,1 year,Source Verified,1
31500,23.43,60,105000.0,24.15,0.0,1.0,13.0,0.0,9.5,1.0,F1,small_business,MORTGAGE,2 years,Verified,1
3625,22.99,36,85000.0,6.72,4.0,2.0,12.0,0.0,43.7,0.0,F1,debt_consolidation,RENT,2 years,Verified,0
20000,28.72,60,95750.0,16.04,1.0,0.0,12.0,0.0,38.8,2.0,F1,credit_card,OWN,10+ years,Not Verified,0
19800,28.69,36,45000.0,33.81,0.0,2.0,21.0,0.0,49.7,0.0,F1,debt_consolidation,OWN,Unknown,Not Verified,0
10000,21.99,36,20000.0,14.33,0.0,1.0,6.0,0.0,42.3,0.0,F1,debt_consolidation,RENT,2 years,Not Verified,1
10000,28.69,60,41600.0,7.47,0.0,0.0,4.0,0.0,3.2,1.0,F1,debt_consolidation,MORTGAGE,2 years,Verified,0
23375,23.5,60,53500.0,30.95,0.0,1.0,12.0,0.0,63.3,1.0,F1,debt_consolidation,MORTGAGE,4 years,Verified,1
19050,23.13,60,60000.0,29.68,0.0,0.0,13.0,0.0,59.3,0.0,F1,debt_consolidation,RENT,3 years,Verified,1
10000,23.43,60,45000.0,33.04,0.0,1.0,13.0,0.0,51.8,2.0,F1,debt_consolidation,RENT,2 years,Source Verified,1
6075,21.99,36,35000.0,34.77,0.0,1.0,19.0,0.0,63.5,0.0,F1,debt_consolidation,RENT,< 1 year,Verified,0
9025,23.43,36,41200.0,3.03,0.0,0.0,5.0,2.0,24.1,0.0,F1,debt_consolidation,RENT,10+ years,Verified,0
18000,28.72,60,78000.0,19.58,0.0,1.0,12.0,0.0,64.9,1.0,F1,debt_consolidation,MORTGAGE,4 years,Source Verified,1
29000,21.99,60,180000.0,6.51,0.0,0.0,5.0,0.0,45.0,3.0,F1,medical,OWN,10+ years,Verified,0
23900,21.99,60,53000.0,30.89,0.0,0.0,12.0,1.0,51.4,2.0,F1,small_business,MORTGAGE,10+ years,Verified,0
13250,23.7,36,49900.0,16.21,0.0,3.0,18.0,0.0,58.5,0.0,F1,debt_consolidation,RENT,9 years,Not Verified,0
1200,23.7,36,98000.0,13.84,0.0,1.0,7.0,0.0,79.9,0.0,F1,other,OWN,5 years,Source Verified,0
11075,28.69,60,67000.0,27.66,0.0,0.0,9.0,0.0,86.6,0.0,F1,debt_consolidation,OWN,2 years,Source Verified,0
5000,23.43,36,125000.0,2.64,1.0,2.0,10.0,2.0,41.1,4.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
13775,21.99,60,80000.0,9.98,0.0,0.0,8.0,1.0,4.3,0.0,F1,debt_consolidation,RENT,10+ years,Verified,1
22800,28.69,36,60000.0,8.54,0.0,5.0,9.0,0.0,27.1,1.0,F1,small_business,MORTGAGE,< 1 year,Source Verified,0
25600,22.45,36,55000.0,22.54,0.0,0.0,8.0,0.0,96.4,4.0,F1,debt_consolidation,MORTGAGE,< 1 year,Source Verified,0
35000,21.99,60,80000.0,17.25,0.0,1.0,13.0,0.0,44.1,1.0,F1,credit_card,MORTGAGE,10+ years,Verified,1
24000,28.72,60,147000.0,17.15,0.0,0.0,11.0,0.0,60.2,3.0,F1,home_improvement,MORTGAGE,1 year,Source Verified,1
13200,22.99,60,56000.0,21.86,0.0,1.0,8.0,1.0,86.5,0.0,F1,home_improvement,MORTGAGE,6 years,Source Verified,0
13750,23.13,60,50000.0,4.51,0.0,1.0,8.0,0.0,10.7,0.0,F1,debt_consolidation,RENT,5 years,Source Verified,1
5000,18.25,36,50004.0,2.95,0.0,2.0,4.0,0.0,95.8,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,0
3000,17.8,36,23004.0,16.01,0.0,3.0,3.0,0.0,96.9,0.0,F1,other,RENT,6 years,Source Verified,0
17000,23.7,36,46000.0,27.42,0.0,1.0,12.0,0.0,97.6,0.0,F1,debt_consolidation,OWN,5 years,Source Verified,1
29875,21.99,36,120000.0,37.97,1.0,1.0,12.0,0.0,59.3,2.0,F1,debt_consolidation,OWN,5 years,Verified,0
19800,21.99,60,55000.0,24.85,0.0,1.0,11.0,0.0,93.9,0.0,F1,debt_consolidation,OWN,7 years,Verified,1
20725,22.99,60,52000.0,18.58,0.0,1.0,12.0,0.0,92.1,4.0,F1,credit_card,MORTGAGE,8 years,Verified,1
7000,28.69,36,40000.0,28.68,0.0,1.0,8.0,1.0,15.7,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,1
20000,22.95,60,108700.0,25.84,1.0,0.0,7.0,0.0,77.7,2.0,F1,credit_card,RENT,1 year,Verified,0
14600,23.43,60,36500.0,28.81,0.0,0.0,8.0,0.0,55.3,0.0,F1,debt_consolidation,RENT,1 year,Source Verified,0
23000,18.25,60,92004.0,5.93,0.0,1.0,6.0,0.0,82.6,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,0
25000,28.69,60,85000.0,19.61,0.0,0.0,20.0,0.0,76.6,0.0,F1,credit_card,MORTGAGE,7 years,Source Verified,0
19000,23.43,60,185000.0,16.24,1.0,2.0,9.0,0.0,89.1,5.0,F1,debt_consolidation,RENT,< 1 year,Not Verified,0
35000,22.45,60,90200.0,19.36,0.0,2.0,16.0,0.0,19.3,2.0,F1,small_business,MORTGAGE,10+ years,Source Verified,0
20000,22.95,60,70000.0,25.0,0.0,2.0,11.0,0.0,94.5,2.0,F1,debt_consolidation,RENT,10+ years,Source Verified,0
34000,22.99,60,82000.0,26.68,0.0,2.0,20.0,0.0,64.6,4.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
28425,21.99,36,79000.0,18.15,0.0,0.0,9.0,0.0,93.2,1.0,F1,debt_consolidation,MORTGAGE,8 years,Source Verified,0
17000,28.72,60,63000.0,20.52,0.0,0.0,13.0,0.0,35.8,1.0,F1,debt_consolidation,MORTGAGE,5 years,Source Verified,0
10000,23.43,60,35000.0,30.14,0.0,3.0,13.0,0.0,51.5,0.0,F1,debt_consolidation,OWN,10+ years,Source Verified,0
14425,21.99,60,38000.0,30.57,0.0,1.0,14.0,1.0,37.6,0.0,F1,credit_card,OWN,10+ years,Source Verified,0
10800,22.99,60,48000.0,11.4,0.0,1.0,12.0,0.0,69.1,2.0,F1,debt_consolidation,MORTGAGE,9 years,Source Verified,1
22750,23.43,60,60000.0,18.88,1.0,1.0,16.0,0.0,36.0,4.0,F1,debt_consolidation,MORTGAGE,10+ years,Not Verified,1
15000,23.13,60,45000.0,22.37,0.0,2.0,33.0,1.0,21.4,1.0,F1,debt_consolidation,MORTGAGE,3 years,Verified,1
17475,22.95,60,45450.0,26.22,1.0,0.0,10.0,1.0,71.4,3.0,F1,major_purchase,RENT,7 years,Verified,0
35000,23.5,60,220000.0,9.04,0.0,0.0,6.0,0.0,93.0,0.0,F1,debt_consolidation,RENT,2 years,Verified,0
18000,23.7,60,83000.0,19.52,2.0,0.0,12.0,0.0,38.2,2.0,F1,debt_consolidation,MORTGAGE,9 years,Source Verified,0
19075,22.45,60,53000.0,32.81,0.0,1.0,20.0,0.0,46.4,1.0,F1,debt_consolidation,RENT,4 years,Verified,1
3750,23.7,36,31898.0,3.8,0.0,1.0,6.0,1.0,19.1,0.0,F1,debt_consolidation,RENT,3 years,Verified,1
35000,21.99,60,100700.0,23.22,1.0,1.0,12.0,0.0,13.8,3.0,F1,debt_consolidation,OWN,2 years,Source Verified,1
11200,21.99,60,35000.0,23.78,0.0,1.0,17.0,0.0,44.6,3.0,F1,other,MORTGAGE,8 years,Verified,0
19000,23.13,36,52800.0,41.57,0.0,0.0,22.0,0.0,42.0,2.0,F1,debt_consolidation,RENT,10+ years,Verified,0
28000,25.69,60,135000.0,14.12,0.0,1.0,11.0,1.0,61.5,2.0,F1,debt_consolidation,MORTGAGE,7 years,Verified,1
18000,22.95,60,48000.0,28.78,0.0,1.0,10.0,0.0,46.2,6.0,F1,other,MORTGAGE,10+ years,Verified,0
20000,25.11,60,54000.0,19.36,0.0,0.0,11.0,0.0,58.4,2.0,F1,debt_consolidation,MORTGAGE,1 year,Source Verified,1
15100,22.99,60,65000.0,35.96,0.0,1.0,17.0,0.0,87.5,0.0,F1,debt_consolidation,RENT,10+ years,Verified,1
9575,23.13,36,35000.0,39.71,1.0,0.0,12.0,1.0,58.8,0.0,F1,debt_consolidation,RENT,6 years,Source Verified,1
35000,21.99,60,120000.0,15.24,1.0,1.0,32.0,0.0,22.5,0.0,F1,debt_consolidation,RENT,4 years,Verified,1
12000,23.13,60,26496.0,36.1,0.0,1.0,15.0,1.0,22.4,0.0,F1,debt_consolidation,RENT,6 years,Verified,1
24825,21.99,60,95509.0,25.35,0.0,0.0,18.0,3.0,96.4,0.0,F1,debt_consolidation,RENT,8 years,Verified,0
11625,28.69,60,90000.0,22.32,1.0,1.0,19.0,1.0,57.0,2.0,F1,debt_consolidation,RENT,10+ years,Verified,0
14350,21.99,60,75000.0,28.83,1.0,0.0,12.0,0.0,74.4,5.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
20650,21.99,60,180000.0,20.77,0.0,0.0,16.0,0.0,55.7,1.0,F1,small_business,RENT,1 year,Verified,1
24000,28.69,60,75000.0,25.31,3.0,0.0,11.0,0.0,32.9,3.0,F1,credit_card,MORTGAGE,10+ years,Not Verified,0
14900,23.13,60,45000.0,15.23,0.0,0.0,8.0,0.0,87.8,3.0,F1,debt_consolidation,MORTGAGE,10+ years,Not Verified,0
18825,23.43,60,45000.0,24.35,0.0,1.0,24.0,0.0,65.8,0.0,F1,debt_consolidation,RENT,10+ years,Source Verified,0
4000,23.43,36,33324.0,21.09,0.0,0.0,9.0,0.0,91.2,0.0,F1,medical,RENT,Unknown,Verified,0
4275,23.43,36,37500.0,19.26,0.0,1.0,8.0,0.0,48.4,0.0,F1,home_improvement,MORTGAGE,2 years,Not Verified,0
17050,23.43,60,142000.0,11.1,0.0,3.0,11.0,0.0,93.3,4.0,F1,debt_consolidation,MORTGAGE,9 years,Verified,0
17500,23.43,36,90000.0,11.87,1.0,3.0,15.0,0.0,39.2,0.0,F1,house,RENT,2 years,Not Verified,0
10575,23.7,60,40000.0,15.24,0.0,2.0,10.0,0.0,79.3,0.0,F1,debt_consolidation,RENT,< 1 year,Verified,0
35000,21.99,60,97000.0,28.75,0.0,2.0,21.0,0.0,69.1,1.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
5000,28.69,36,80000.0,11.33,2.0,3.0,8.0,2.0,21.3,1.0,F1,vacation,OWN,10+ years,Verified,1
13625,23.13,36,30973.0,37.0,0.0,1.0,10.0,1.0,54.4,0.0,F1,credit_card,OWN,9 years,Source Verified,0
9000,28.69,36,28800.0,17.67,0.0,1.0,8.0,0.0,31.6,0.0,F1,other,RENT,2 years,Not Verified,0
16300,21.99,60,38300.0,16.92,0.0,0.0,12.0,0.0,42.1,0.0,F1,home_improvement,MORTGAGE,2 years,Verified,0
14400,22.99,60,40000.0,26.79,0.0,0.0,12.0,0.0,78.9,1.0,F1,debt_consolidation,MORTGAGE,3 years,Not Verified,1
12325,22.99,60,75000.0,14.05,0.0,0.0,8.0,0.0,83.7,2.0,F1,debt_consolidation,MORTGAGE,9 years,Source Verified,0
24000,23.7,36,55309.0,29.22,0.0,2.0,8.0,0.0,94.8,1.0,F1,debt_consolidation,MORTGAGE,7 years,Source Verified,0
12875,23.13,60,65010.0,9.21,0.0,1.0,8.0,0.0,96.0,1.0,F1,debt_consolidation,MORTGAGE,5 years,Verified,0
24000,25.69,36,78000.0,25.46,0.0,1.0,8.0,1.0,77.7,1.0,F1,home_improvement,OWN,10+ years,Source Verified,0
12800,28.69,60,62000.0,11.77,0.0,1.0,8.0,0.0,63.5,3.0,F1,credit_card,RENT,3 years,Verified,0
20000,22.95,60,114000.0,12.82,2.0,1.0,10.0,0.0,62.8,2.0,F1,other,RENT,< 1 year,Verified,0
25000,21.99,60,110000.0,22.1,2.0,0.0,15.0,0.0,82.8,0.0,F1,debt_consolidation,RENT,1 year,Verified,1
25000,18.25,60,60000.0,15.14,0.0,0.0,10.0,0.0,50.0,0.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,1
8650,28.69,36,49000.0,33.6,0.0,0.0,15.0,0.0,66.6,0.0,F1,debt_consolidation,RENT,10+ years,Source Verified,0
6000,28.69,36,22000.0,31.26,0.0,0.0,3.0,0.0,73.7,0.0,F1,medical,OWN,1 year,Verified,0
11350,23.43,60,45000.0,25.5,0.0,0.0,12.0,0.0,43.7,1.0,F1,debt_consolidation,MORTGAGE,9 years,Not Verified,1
22750,22.95,60,50834.37,32.46,0.0,1.0,9.0,0.0,66.8,1.0,F1,debt_consolidation,RENT,9 years,Verified,1
7400,23.13,36,80000.0,43.67,0.0,1.0,18.0,0.0,63.0,1.0,F1,debt_consolidation,MORTGAGE,10+ years,Not Verified,1
23925,21.99,60,130000.0,8.47,0.0,1.0,9.0,0.0,77.0,7.0,F1,debt_consolidation,MORTGAGE,8 years,Verified,0
12300,23.7,60,35000.0,22.36,0.0,0.0,10.0,1.0,49.8,0.0,F1,debt_consolidation,RENT,3 years,Source Verified,1
24575,20.89,60,54600.0,22.99,0.0,1.0,24.0,0.0,61.2,0.0,F1,debt_consolidation,RENT,5 years,Verified,1
15000,21.99,60,58900.0,26.06,0.0,1.0,15.0,0.0,11.9,4.0,F1,debt_consolidation,RENT,10+ years,Verified,0
9700,25.11,36,56000.0,21.52,12.0,0.0,21.0,0.0,55.5,3.0,F1,other,MORTGAGE,9 years,Verified,1
22400,23.13,60,73000.0,26.52,0.0,1.0,13.0,0.0,41.0,1.0,F1,home_improvement,MORTGAGE,9 years,Verified,1
4225,28.69,36,52140.0,30.86,1.0,3.0,5.0,0.0,6.7,0.0,F1,other,RENT,< 1 year,Source Verified,0
24000,23.13,60,120000.0,3.91,0.0,0.0,8.0,0.0,95.0,1.0,F1,debt_consolidation,MORTGAGE,4 years,Verified,1
26675,23.13,36,58000.0,26.58,0.0,0.0,14.0,0.0,44.6,0.0,F1,debt_consolidation,MORTGAGE,2 years,Verified,0
6000,22.45,36,19680.0,40.85,0.0,0.0,3.0,0.0,82.6,0.0,F1,other,OWN,< 1 year,Verified,0
1500,23.43,36,73986.0,5.24,0.0,1.0,9.0,0.0,38.7,3.0,F1,moving,OWN,Unknown,Source Verified,0
32375,28.69,60,110000.0,15.81,0.0,0.0,14.0,1.0,64.9,0.0,F1,debt_consolidation,RENT,10+ years,Verified,1
35000,22.95,60,90000.0,24.69,2.0,1.0,21.0,0.0,50.1,2.0,F1,debt_consolidation,RENT,3 years,Verified,1
30000,28.69,60,80000.0,31.76,0.0,3.0,16.0,3.0,95.0,1.0,F1,debt_consolidation,MORTGAGE,4 years,Verified,1
35000,22.95,36,81000.0,20.62,0.0,1.0,10.0,0.0,91.9,3.0,F1,debt_consolidation,RENT,10+ years,Verified,0
20000,21.99,60,125590.4,25.17,2.0,2.0,12.0,0.0,77.1,1.0,F1,debt_consolidation,RENT,10+ years,Verified,0
16950,23.43,36,53000.0,27.67,0.0,1.0,12.0,0.0,54.5,0.0,F1,other,RENT,3 years,Source Verified,1
10650,23.43,36,45000.0,29.31,0.0,2.0,14.0,0.0,64.6,2.0,F1,debt_consolidation,MORTGAGE,4 years,Source Verified,1
15000,28.72,60,54000.0,11.64,0.0,2.0,14.0,1.0,33.0,3.0,F1,debt_consolidation,RENT,5 years,Source Verified,1
18200,28.69,60,130000.0,31.61,0.0,2.0,9.0,0.0,97.0,1.0,F1,debt_consolidation,MORTGAGE,7 years,Verified,0
3200,23.43,36,30000.0,14.45,0.0,1.0,7.0,0.0,70.3,1.0,F1,credit_card,MORTGAGE,6 years,Not Verified,0
35000,23.7,60,110000.0,28.22,1.0,1.0,14.0,0.0,85.1,8.0,F1,credit_card,MORTGAGE,2 years,Verified,0
30000,28.72,60,48000.0,16.2,1.0,0.0,6.0,0.0,39.4,1.0,F1,major_purchase,MORTGAGE,2 years,Verified,0
7925,23.43,36,26644.0,30.0,0.0,1.0,26.0,0.0,55.6,1.0,F1,debt_consolidation,RENT,5 years,Source Verified,0
19000,25.69,60,50000.0,3.26,0.0,0.0,6.0,0.0,43.5,0.0,F1,major_purchase,OWN,10+ years,Not Verified,1
30000,21.99,60,125000.0,18.55,2.0,0.0,20.0,0.0,51.7,1.0,F1,home_improvement,OWN,10+ years,Source Verified,0
34050,28.69,60,85000.0,16.91,1.0,1.0,11.0,0.0,76.3,0.0,F1,major_purchase,MORTGAGE,10+ years,Verified,0
16000,22.95,60,77000.0,21.94,3.0,0.0,7.0,0.0,89.0,5.0,F1,debt_consolidation,RENT,5 years,Verified,1
13500,21.99,60,45000.0,29.09,0.0,1.0,22.0,1.0,48.7,0.0,F1,debt_consolidation,OWN,2 years,Verified,1
11000,22.99,60,73000.0,14.06,0.0,0.0,10.0,2.0,5.4,5.0,F1,medical,MORTGAGE,5 years,Verified,0
17100,25.69,60,45000.0,25.73,0.0,2.0,11.0,0.0,59.7,0.0,F1,debt_consolidation,RENT,2 years,Verified,1
18000,22.99,60,54000.0,25.47,0.0,3.0,16.0,1.0,80.0,0.0,F1,debt_consolidation,RENT,< 1 year,Verified,1
11575,22.99,60,71600.0,37.85,0.0,0.0,14.0,1.0,36.1,0.0,F1,debt_consolidation,MORTGAGE,10+ years,Verified,0
14725,22.99,60,200000.0,7.61,0.0,1.0,5.0,2.0,0.6,2.0,F1,other,MORTGAGE,6 years,Verified,1
10000,23.5,60,59000.0,7.99,0.0,0.0,7.0,0.0,71.7,0.0,F1,other,RENT,10+ years,Verified,0
28000,22.45,60,81000.0,14.93,0.0,3.0,20.0,0.0,34.0,1.0,F1,debt_consolidation,MORTGAGE,5 years,Verified,0
20000,22.45,60,48000.0,16.72,0.0,0.0,7.0,0.0,61.6,0.0,F1,debt_consolidation,RENT,< 1 year,Source Verified,1
20675,22.95,60,76800.0,16.78,0.0,2.0,14.0,0.0,58.2,2.0,F1,credit_card,MORTGAGE,7 years,Verified,0
15450,21.99,60,42000.0,29.27,0.0,2.0,10.0,0.0,69.3,0.0,F1,credit_card,RENT,4 years,Source Verified,0
30000,23.5,60,110578.0,12.31,0.0,3.0,13.0,0.0,50.1,8.0,F1,small_business,MORTGAGE,8 years,Verified,0
4000,23.43,36,36000.0,14.1,0.0,0.0,3.0,0.0,22.5,0.0,F1,car,RENT,2 years,Verified,0
23500,23.7,60,100000.0,8.55,0.0,0.0,9.0,0.0,79.5,1.0,F1,debt_consolidation,MORTGAGE,7 years,Source Verified,0
35000,22.99,60,120000.0,20.21,0.0,1.0,13.0,0.0,81.5,4.0,F1,debt_consolidation,RENT,10+ years,Verified,1
35000,23.43,60,94000.0,36.78,0.0,2.0,29.0,0.0,77.6,3.0,F1,credit_card,MORTGAGE,10+ years,Verified,1
8800,18.25,60,35000.0,13.89,0.0,2.0,5.0,0.0,99.9,0.0,F1,debt_consolidation,RENT,2 years,Not Verified,0
11200,21.99,60,33000.0,9.42,0.0,0.0,3.0,0.0,90.6,1.0,F1,home_improvement,OWN,10+ years,Verified,0
2750,22.95,36,9204.0,24.25,0.0,2.0,6.0,0.0,52.9,0.0,F1,debt_consolidation,OWN,Unknown,Verified,0
7500,28.72,36,62000.0,9.97,0.0,0.0,3.0,0.0,87.0,0.0,F1,major_purchase,RENT,6 years,Verified,0
13400,23.43,60,30000.0,35.2,0.0,0.0,8.0,0.0,38.2,0.0,F1,debt_consolidation,RENT,3 years,Source Verified,0
3500,23.43,36,65866.36,18.66,0.0,0.0,9.0,0.0,98.6,5.0,F1,debt_consolidation,MORTGAGE,10+ years,Not Verified,0
16000,28.69,60,63000.0,0.95,0.0,1.0,5.0,1.0,2.8,1.0,F1,moving,RENT,Unknown,Verified,0
23400,22.95,60,70000.0,24.91,1.0,0.0,11.0,0.0,84.6,1.0,F1,debt_consolidation,MORTGAGE,1 year,Source Verified,0
25075,23.43,36,66000.0,3.84,0.0,1.0,8.0,0.0,67.7,0.0,F1,small_business,RENT,9 years,Verified,0
15200,28.69,36,40000.0,13.62,0.0,2.0,12.0,0.0,14.4,0.0,F1,debt_consolidation,RENT,1 year,Verified,0
16000,22.95,60,45000.0,18.35,0.0,0.0,9.0,0.0,69.0,1.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,1
19500,28.72,60,120000.0,16.9,0.0,1.0,11.0,0.0,80.1,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,1
10150,23.43,60,67000.0,28.25,0.0,1.0,12.0,0.0,71.3,2.0,F1,debt_consolidation,RENT,< 1 year,Verified,0
25150,23.43,60,75000.0,15.63,0.0,2.0,15.0,0.0,53.0,4.0,F1,debt_consolidation,MORTGAGE,10+ years,Not Verified,1
12000,18.25,60,105000.0,13.76,0.0,1.0,27.0,0.0,31.9,0.0,F1,debt_consolidation,OWN,10+ years,Not Verified,0
30000,21.99,60,120000.0,15.62,0.0,1.0,10.0,0.0,95.9,4.0,F1,credit_card,MORTGAGE,10+ years,Source Verified,1
30000,22.95,60,80000.0,19.38,0.0,2.0,10.0,0.0,37.3,1.0,F1,house,MORTGAGE,9 years,Verified,1
8000,23.7,60,90000.0,17.84,2.0,0.0,15.0,0.0,3.4,7.0,F1,other,MORTGAGE,8 years,Source Verified,1
4200,23.43,36,76668.0,13.07,2.0,1.0,7.0,1.0,84.4,1.0,F1,other,MORTGAGE,10+ years,Not Verified,0
23450,22.99,60,62000.0,37.2,0.0,1.0,11.0,0.0,83.2,2.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,1
28200,23.7,60,62692.0,17.2,0.0,0.0,11.0,1.0,84.0,4.0,F1,debt_consolidation,MORTGAGE,Unknown,Verified,0
27500,23.43,60,107421.0,23.17,0.0,0.0,11.0,0.0,94.8,1.0,F1,credit_card,OWN,10+ years,Verified,0
40000,28.72,60,65000.0,32.33,0.0,2.0,9.0,1.0,36.3,1.0,F1,debt_consolidation,RENT,1 year,Verified,0
28400,23.13,60,61748.0,35.98,0.0,0.0,18.0,0.0,80.0,3.0,F1,credit_card,MORTGAGE,10+ years,Not Verified,1
22900,21.99,60,86000.0,19.48,0.0,1.0,13.0,2.0,43.8,3.0,F1,debt_consolidation,MORTGAGE,10+ years,Source Verified,0
5400,23.43,36,26000.0,32.87,1.0,0.0,9.0,0.0,65.7,3.0,F1,debt_consolidation,MORTGAGE,Unknown,Verified,0
21000,28.69,36,111427.0,26.27,1.0,0.0,16.0,0.0,27.1,0.0,F1,major_purchase,RENT,2 years,Verified,0
22750,23.43,60,60000.0,15.08,0.0,0.0,5.0,0.0,94.1,0.0,F1,debt_consolidation,RENT,3 years,Source Verified,1
18000,25.69,60,65500.0,23.73,0.0,0.0,19.0,0.0,77.0,1.0,F1,debt_consolidation,MORTGAGE,1 year,Source Verified,1
21800,23.13,60,47400.0,36.34,0.0,0.0,10.0,0.0,54.7,3.0,F1,debt_consolidation,RENT,< 1 year,Source Verified,1
16000,28.69,60,41000.0,21.37,1.0,0.0,8.0,0.0,64.6,0.0,F1,debt_consolidation,RENT,2 years,Source Verified,1
33600,28.69,36,130000.0,32.99,0.0,1.0,17.0,0.0,83.1,4.0,F1,other,MORTGAGE,10+ years,Verified,0
