loan_id,loan_amount,interest_rate,term_months,grade,purpose,annual_income,dti_ratio,home_ownership,employment_length,default
832,20000.0,13.98,60,C,debt_consolidation,62000.0,21.14,MORTGAGE,10+ years,0
55,25000.0,15.31,36,C,debt_consolidation,65000.0,17.56,MORTGAGE,9 years,0
4626,6000.0,11.49,36,B,debt_consolidation,55000.0,33.45,MORTGAGE,Unknown,1
9323,28775.0,20.5,60,E,home_improvement,60000.0,13.72,MORTGAGE,10+ years,0
959,9000.0,13.99,36,C,debt_consolidation,52000.0,19.48,MORTGAGE,2 years,0
2597,5100.0,15.1,36,C,major_purchase,75000.0,3.73,MORTGAGE,< 1 year,0
8712,18900.0,7.69,36,A,credit_card,42000.0,19.29,MORTGAGE,Unknown,0
1701,10000.0,14.08,36,C,credit_card,42000.0,13.46,MORTGAGE,< 1 year,0
9302,14000.0,18.25,60,E,debt_consolidation,28000.0,31.46,OWN,2 years,0
3721,28000.0,17.86,60,D,debt_consolidation,101000.0,25.99,MORTGAGE,10+ years,0
2171,7200.0,13.99,36,C,home_improvement,93000.0,19.56,MORTGAGE,4 years,1
4215,28000.0,19.99,60,D,home_improvement,80000.0,25.68,MORTGAGE,10+ years,0
4754,20000.0,11.14,36,B,credit_card,72500.0,26.3,MORTGAGE,6 years,0
2638,24000.0,12.69,36,C,debt_consolidation,66000.0,22.67,OWN,5 years,1
6440,4800.0,11.99,36,B,debt_consolidation,85000.0,3.88,RENT,8 years,0
2840,16950.0,15.8,60,C,debt_consolidation,48000.0,19.11,OWN,5 years,0
5935,5000.0,9.99,36,B,home_improvement,65000.0,16.62,MORTGAGE,9 years,1
9667,12000.0,21.98,60,E,debt_consolidation,42000.0,24.69,RENT,6 years,1
511,5250.0,16.29,60,C,debt_consolidation,24000.0,33.6,RENT,1 year,1
10237,11000.0,14.99,36,C,debt_consolidation,52000.0,16.27,RENT,1 year,1
6543,10000.0,10.16,36,B,credit_card,36000.0,22.17,MORTGAGE,10+ years,0
9891,17925.0,26.57,60,F,home_improvement,45000.0,3.89,RENT,10+ years,1
6849,24000.0,10.99,60,B,debt_consolidation,90000.0,10.64,RENT,4 years,0
4423,13000.0,13.53,36,B,debt_consolidation,82000.0,18.21,MORTGAGE,2 years,0
7093,10000.0,11.44,36,B,debt_consolidation,60000.0,13.72,MORTGAGE,1 year,0
5281,32000.0,9.17,36,B,credit_card,78000.0,24.49,RENT,< 1 year,0
10462,5600.0,18.49,36,D,debt_consolidation,44500.0,20.22,RENT,1 year,0
6196,5000.0,11.99,36,B,debt_consolidation,120000.0,11.75,MORTGAGE,10+ years,0
3907,9600.0,16.49,36,D,other,32000.0,27.49,RENT,8 years,0
2051,15000.0,12.29,60,C,debt_consolidation,40000.0,0.0,MORTGAGE,< 1 year,0
4581,12800.0,11.49,60,B,major_purchase,62000.0,14.54,MORTGAGE,3 years,1
3048,12000.0,15.61,60,D,other,35000.0,23.11,RENT,1 year,1
9871,8125.0,24.08,60,F,medical,48000.0,17.34,MORTGAGE,5 years,1
8853,32000.0,6.39,36,A,debt_consolidation,90000.0,21.32,MORTGAGE,10+ years,0
4934,8325.0,10.16,36,B,debt_consolidation,43000.0,8.96,RENT,3 years,1
9499,35000.0,20.75,60,E,debt_consolidation,105000.0,12.95,MORTGAGE,< 1 year,0
9618,12000.0,22.2,60,E,moving,40000.0,9.78,RENT,3 years,1
2502,6150.0,12.99,36,C,credit_card,70000.0,39.16,MORTGAGE,10+ years,0
9830,9000.0,23.13,36,F,debt_consolidation,58000.0,7.14,OWN,10+ years,0
3584,6500.0,18.25,36,D,debt_consolidation,26000.0,8.49,OWN,5 years,1
3161,10800.0,17.86,36,D,debt_consolidation,30000.0,25.64,OWN,10+ years,1
9906,24000.0,28.69,60,F,debt_consolidation,100000.0,21.06,RENT,10+ years,1
4622,15200.0,11.14,36,B,debt_consolidation,57400.0,16.75,MORTGAGE,< 1 year,0
10241,3000.0,8.9,36,A,credit_card,60400.0,8.12,RENT,10+ years,0
3369,13500.0,19.99,36,D,debt_consolidation,45000.0,22.23,MORTGAGE,9 years,0
3090,19800.0,16.29,60,D,debt_consolidation,76000.0,14.86,RENT,10+ years,0
10588,30000.0,8.9,36,A,credit_card,92000.0,22.63,MORTGAGE,2 years,0
8165,9200.0,7.89,36,A,debt_consolidation,54956.0,23.43,MORTGAGE,3 years,0
1714,5000.0,12.62,36,C,other,45000.0,3.6,RENT,3 years,0
4439,20000.0,11.99,36,B,home_improvement,160000.0,11.99,MORTGAGE,10+ years,0
5943,35000.0,9.75,36,B,credit_card,200000.0,16.42,OWN,10+ years,0
5518,3400.0,10.99,36,B,debt_consolidation,14760.0,9.76,RENT,Unknown,0
5490,8000.0,10.99,36,B,car,48000.0,5.63,RENT,< 1 year,0
9766,18250.0,24.99,60,F,debt_consolidation,68000.0,31.03,RENT,3 years,1
2108,9325.0,16.02,36,C,debt_consolidation,60000.0,25.04,RENT,3 years,1
7742,2000.0,6.99,36,A,other,45000.0,16.43,OWN,3 years,0
10364,6000.0,15.96,36,C,wedding,60000.0,21.16,RENT,< 1 year,0
6598,7675.0,11.14,36,B,debt_consolidation,75000.0,23.34,RENT,5 years,0
9130,17000.0,7.91,60,A,credit_card,150000.0,9.04,MORTGAGE,10+ years,0
7837,25000.0,7.26,36,A,debt_consolidation,87500.0,29.53,MORTGAGE,Unknown,0
11040,2000.0,14.65,36,C,other,35000.0,14.37,OWN,2 years,0
8910,10000.0,5.32,36,A,home_improvement,135000.0,13.16,MORTGAGE,10+ years,0
1344,3125.0,14.99,36,C,home_improvement,40000.0,17.7,MORTGAGE,10+ years,0
9290,11000.0,19.99,60,E,vacation,47000.0,23.29,RENT,2 years,1
10152,8600.0,8.18,36,B,debt_consolidation,25524.0,17.84,MORTGAGE,Unknown,0
8183,7000.0,6.03,36,A,debt_consolidation,78300.0,1.73,RENT,2 years,0
2788,13000.0,14.98,60,C,debt_consolidation,125000.0,21.8,MORTGAGE,8 years,1
1946,25000.0,12.74,36,C,debt_consolidation,65580.0,15.37,MORTGAGE,Unknown,0
9651,19225.0,18.55,60,E,debt_consolidation,38459.2,8.9,RENT,8 years,0
8355,16800.0,7.35,36,A,debt_consolidation,250000.0,15.76,RENT,3 years,0
7683,6400.0,7.69,36,A,credit_card,45000.0,8.72,MORTGAGE,4 years,0
4367,15000.0,11.49,36,B,credit_card,96000.0,29.5,OWN,4 years,0
7385,20000.0,6.24,36,A,credit_card,110000.0,13.02,RENT,< 1 year,0
3235,10875.0,18.99,36,D,debt_consolidation,40000.0,21.9,MORTGAGE,4 years,0
8794,16000.0,7.12,36,A,debt_consolidation,90000.0,7.8,MORTGAGE,8 years,0
7981,6000.0,7.9,36,A,credit_card,29973.0,20.74,MORTGAGE,5 years,0
7226,29500.0,10.49,36,B,debt_consolidation,84000.0,15.19,MORTGAGE,3 years,0
9115,10000.0,6.99,36,A,debt_consolidation,75000.0,15.12,OWN,Unknown,0
5860,12000.0,13.11,36,B,debt_consolidation,75000.0,19.28,MORTGAGE,4 years,0
1020,16000.0,14.33,60,C,credit_card,64100.0,23.29,MORTGAGE,4 years,0
1118,7200.0,15.49,36,C,other,1008000.0,1.18,RENT,1 year,0
5395,8000.0,11.14,36,B,major_purchase,75000.0,16.85,MORTGAGE,Unknown,0
4924,14000.0,10.99,36,B,credit_card,84000.0,21.43,OWN,9 years,0
210,6675.0,15.05,36,C,debt_consolidation,52000.0,5.01,RENT,< 1 year,0
6590,12000.0,10.99,36,B,debt_consolidation,31000.0,13.12,MORTGAGE,5 years,0
3390,25000.0,15.33,36,D,debt_consolidation,94500.0,18.5,MORTGAGE,2 years,1
7886,16000.0,6.99,36,A,debt_consolidation,116000.0,14.68,MORTGAGE,3 years,0
10804,13000.0,5.32,36,A,credit_card,115000.0,2.58,RENT,4 years,0
1892,19200.0,17.27,60,C,debt_consolidation,67000.0,11.02,MORTGAGE,5 years,0
5423,12000.0,11.47,36,B,debt_consolidation,60000.0,20.87,RENT,10+ years,0
9373,25000.0,20.8,60,E,debt_consolidation,79000.0,14.88,RENT,10+ years,0
6293,24000.0,11.83,36,B,house,75000.0,3.33,MORTGAGE,< 1 year,0
2961,15000.0,21.49,60,D,debt_consolidation,53000.0,22.12,MORTGAGE,9 years,0
4951,5000.0,8.18,36,B,debt_consolidation,60000.0,16.4,RENT,1 year,0
3670,15000.0,19.2,60,D,debt_consolidation,53000.0,12.16,RENT,10+ years,0
7422,6000.0,5.32,36,A,other,61000.0,4.23,RENT,4 years,0
4659,14675.0,12.49,36,B,credit_card,35000.0,17.39,RENT,10+ years,1
9328,20000.0,20.99,60,E,debt_consolidation,106000.0,22.03,OWN,10+ years,0
6858,20000.0,12.69,60,B,debt_consolidation,68000.0,7.8,MORTGAGE,10+ years,1
9064,20000.0,6.71,36,A,vacation,83080.0,0.0,RENT,10+ years,1
2721,24000.0,16.78,60,C,credit_card,75000.0,11.6,MORTGAGE,10+ years,0
3469,8250.0,16.29,36,D,medical,43000.0,4.07,OWN,5 years,1
10878,9250.0,17.86,36,D,home_improvement,29000.0,20.45,OWN,7 years,1
7028,8400.0,11.49,36,B,credit_card,50000.0,9.82,MORTGAGE,3 years,0
6417,15000.0,12.42,36,B,debt_consolidation,90000.0,9.69,MORTGAGE,2 years,0
11092,25000.0,12.35,60,B,credit_card,65000.0,18.84,MORTGAGE,10+ years,0
1176,3500.0,15.31,36,C,home_improvement,27000.0,3.87,MORTGAGE,4 years,0
8707,5000.0,5.32,36,A,debt_consolidation,49000.0,19.91,MORTGAGE,5 years,0
9021,19500.0,5.32,36,A,debt_consolidation,150000.0,6.34,MORTGAGE,3 years,0
624,8000.0,12.29,36,C,debt_consolidation,31000.0,34.64,RENT,3 years,0
1584,7200.0,14.49,36,C,other,100800.0,13.6,MORTGAGE,10+ years,0
7096,20000.0,9.17,36,B,credit_card,180000.0,20.21,MORTGAGE,3 years,0
5217,4350.0,11.55,36,B,credit_card,14884.0,20.08,OWN,10+ years,0
6361,7000.0,10.15,36,B,debt_consolidation,35000.0,23.32,MORTGAGE,5 years,0
5970,24000.0,9.99,36,B,moving,150000.0,18.14,OWN,2 years,0
10786,5000.0,15.61,36,D,debt_consolidation,35000.0,17.52,RENT,< 1 year,1
2482,12000.0,14.99,60,C,debt_consolidation,40000.0,33.03,RENT,5 years,1
2698,30000.0,13.67,36,C,debt_consolidation,80000.0,25.41,RENT,< 1 year,0
2106,14400.0,13.99,36,C,home_improvement,102000.0,14.39,MORTGAGE,< 1 year,0
5510,33600.0,11.67,60,B,credit_card,140000.0,17.92,MORTGAGE,2 years,0
10100,1000.0,15.61,36,D,other,35000.0,22.81,OWN,9 years,0
10852,30000.0,16.91,60,C,debt_consolidation,71815.0,11.54,MORTGAGE,< 1 year,0
6973,35000.0,9.76,36,B,credit_card,140000.0,12.03,MORTGAGE,10+ years,0
8476,9600.0,6.62,36,A,debt_consolidation,62000.0,11.17,RENT,1 year,0
5745,12000.0,10.99,36,B,debt_consolidation,80000.0,29.64,RENT,10+ years,0
9504,12600.0,24.49,60,E,credit_card,67500.0,22.9,RENT,7 years,1
5023,10000.0,9.44,36,B,debt_consolidation,50000.0,36.92,OWN,< 1 year,0
8697,9000.0,5.32,36,A,home_improvement,72996.0,7.0,MORTGAGE,Unknown,0
7237,6500.0,9.17,36,B,credit_card,75000.0,6.77,MORTGAGE,2 years,0
6339,8400.0,8.38,36,B,debt_consolidation,85000.0,8.08,MORTGAGE,10+ years,0
9985,15100.0,28.99,60,G,debt_consolidation,42000.0,27.49,OWN,3 years,1
9600,16000.0,20.99,60,E,other,94500.0,18.43,RENT,10+ years,1
77,2000.0,12.29,36,C,debt_consolidation,38000.0,21.76,RENT,< 1 year,0
1047,7000.0,12.29,36,C,debt_consolidation,104000.0,31.22,RENT,9 years,1
9136,20000.0,8.9,36,A,debt_consolidation,50000.0,17.21,MORTGAGE,7 years,0
7800,5000.0,8.49,36,A,small_business,48000.0,15.85,RENT,2 years,1
4947,12000.0,9.99,36,B,debt_consolidation,60000.0,17.56,MORTGAGE,8 years,0
7531,6000.0,6.99,36,A,debt_consolidation,37920.0,3.26,RENT,4 years,0
5073,24000.0,10.78,60,B,debt_consolidation,70000.0,9.9,RENT,10+ years,0
403,19200.0,13.99,60,C,credit_card,58000.0,22.22,RENT,7 years,0
393,10000.0,12.69,36,C,home_improvement,60000.0,33.55,MORTGAGE,10+ years,1
8541,12000.0,7.69,36,A,home_improvement,220000.0,8.4,MORTGAGE,4 years,0
9734,1000.0,22.2,36,E,other,140000.0,17.68,MORTGAGE,2 years,0
10680,10000.0,8.9,36,A,debt_consolidation,55000.0,20.84,MORTGAGE,10+ years,0
6105,5000.0,11.99,36,B,credit_card,35000.0,22.36,OWN,7 years,0
9977,18000.0,24.7,60,G,other,45000.0,20.93,OWN,Unknown,0
4234,15000.0,15.99,60,D,credit_card,76000.0,9.7,MORTGAGE,< 1 year,0
9678,13075.0,19.89,60,E,debt_consolidation,42000.0,28.88,RENT,2 years,1
9763,30000.0,25.57,60,F,home_improvement,85000.0,1.54,RENT,9 years,0
4766,12000.0,9.17,36,B,debt_consolidation,45000.0,10.67,OWN,10+ years,0
4969,6000.0,8.18,36,B,credit_card,24500.0,29.59,OWN,Unknown,0
1192,5000.0,13.35,36,C,moving,52500.0,21.53,RENT,10+ years,1
188,2800.0,15.99,36,C,medical,60000.0,28.06,RENT,4 years,1
4121,14000.0,17.77,36,D,other,48000.0,7.73,RENT,5 years,0
1023,4000.0,15.22,36,C,home_improvement,40000.0,17.4,MORTGAGE,Unknown,0
11192,28000.0,7.89,60,A,credit_card,150000.0,7.38,OWN,2 years,0
2038,11000.0,14.08,60,C,debt_consolidation,55000.0,0.0,MORTGAGE,4 years,0
3350,6000.0,16.99,36,D,debt_consolidation,50000.0,17.08,RENT,3 years,0
5861,35000.0,11.99,36,B,credit_card,135000.0,17.42,OWN,10+ years,0
9026,7000.0,7.26,36,A,credit_card,230000.0,4.07,RENT,< 1 year,0
536,35000.0,13.49,36,C,home_improvement,381450.0,3.96,MORTGAGE,10+ years,0
1195,10000.0,16.29,36,C,debt_consolidation,70000.0,6.36,MORTGAGE,Unknown,1
9188,28500.0,20.49,60,E,credit_card,65000.0,23.42,OWN,6 years,1
8534,25000.0,6.03,36,A,credit_card,72000.0,22.73,RENT,4 years,0
8649,18400.0,6.49,36,A,credit_card,80000.0,13.19,OWN,3 years,0
3031,8875.0,20.2,36,D,other,38480.0,22.02,RENT,3 years,0
148,10075.0,14.65,36,C,credit_card,35000.0,8.81,RENT,3 years,0
6491,8000.0,8.49,36,B,credit_card,71767.0,11.97,MORTGAGE,10+ years,0
10267,12500.0,18.99,60,D,credit_card,40000.0,18.48,RENT,2 years,0
7369,11200.0,6.24,36,A,debt_consolidation,120000.0,17.32,MORTGAGE,10+ years,0
6419,7200.0,11.47,36,B,credit_card,45000.0,14.01,OWN,10+ years,0
2777,15000.0,14.49,60,C,credit_card,59000.0,34.11,MORTGAGE,7 years,0
7928,40000.0,7.35,36,A,debt_consolidation,150000.0,19.63,MORTGAGE,< 1 year,0
7359,20000.0,8.9,36,A,debt_consolidation,97000.0,6.8,MORTGAGE,7 years,0
10304,20000.0,17.77,60,D,debt_consolidation,54000.0,24.69,MORTGAGE,6 years,1
7248,8500.0,6.99,36,A,home_improvement,50000.0,31.42,MORTGAGE,9 years,0
2230,35000.0,11.99,36,C,debt_consolidation,225000.0,12.25,MORTGAGE,1 year,0
882,8925.0,14.65,36,C,other,25000.0,16.1,RENT,8 years,0
1547,6675.0,13.18,36,C,debt_consolidation,17409.0,28.9,RENT,Unknown,1
7404,7500.0,7.21,36,A,debt_consolidation,55000.0,19.59,MORTGAGE,Unknown,0
9725,4000.0,20.8,36,E,other,108000.0,13.48,MORTGAGE,2 years,0
8657,14500.0,6.99,36,A,credit_card,70000.0,22.13,MORTGAGE,1 year,0
476,1000.0,15.31,36,C,debt_consolidation,26000.0,29.45,MORTGAGE,6 years,0
139,24000.0,12.29,60,C,credit_card,160000.0,6.92,RENT,5 years,0
7101,15000.0,10.91,36,B,debt_consolidation,65000.0,17.21,RENT,2 years,0
2699,35000.0,12.99,60,C,debt_consolidation,110000.0,20.78,MORTGAGE,10+ years,0
7099,4000.0,9.43,36,B,debt_consolidation,70000.0,37.32,MORTGAGE,10+ years,0
5307,25000.0,10.78,36,B,other,75000.0,25.07,RENT,1 year,0
31,8000.0,15.31,36,C,credit_card,28700.0,13.34,RENT,5 years,0
426,20000.0,13.99,60,C,debt_consolidation,70000.0,19.45,RENT,4 years,0
5687,18450.0,10.99,36,B,credit_card,42000.0,14.89,MORTGAGE,3 years,1
8045,12000.0,5.32,36,A,home_improvement,220000.0,16.16,MORTGAGE,10+ years,0
8700,18000.0,5.32,36,A,debt_consolidation,98000.0,16.15,MORTGAGE,10+ years,0
2677,15000.0,12.39,36,C,debt_consolidation,60000.0,11.14,MORTGAGE,3 years,0
1971,3500.0,13.33,36,C,vacation,28800.0,30.29,RENT,10+ years,0
364,17625.0,17.1,60,C,debt_consolidation,48000.0,22.58,MORTGAGE,10+ years,1
421,15000.0,11.99,36,C,credit_card,75000.0,14.21,MORTGAGE,10+ years,0
3912,12000.0,15.77,36,D,credit_card,40000.0,41.19,RENT,6 years,0
8364,24575.0,7.99,36,A,credit_card,150000.0,21.61,MORTGAGE,10+ years,0
11129,12000.0,6.89,36,A,credit_card,49000.0,22.95,MORTGAGE,5 years,0
4003,18000.0,17.99,36,D,debt_consolidation,81000.0,21.22,OWN,< 1 year,1
4158,8000.0,16.99,36,D,debt_consolidation,70000.0,37.25,MORTGAGE,1 year,1
572,18725.0,12.99,60,C,debt_consolidation,72000.0,25.38,MORTGAGE,7 years,0
11146,10000.0,7.97,36,A,credit_card,90000.0,15.23,MORTGAGE,10+ years,0
6319,6100.0,10.91,36,B,debt_consolidation,15300.0,68.08,OWN,Unknown,0
5331,12000.0,8.18,36,B,major_purchase,72000.0,13.81,RENT,9 years,0
4263,2400.0,16.99,36,D,other,91000.0,28.16,MORTGAGE,2 years,0
3848,1825.0,16.99,36,D,debt_consolidation,36400.0,27.67,RENT,2 years,0
7724,9600.0,6.62,36,A,debt_consolidation,140000.0,3.05,RENT,1 year,0
1270,10000.0,12.79,36,C,debt_consolidation,110000.0,12.98,MORTGAGE,10+ years,1
9230,17000.0,21.49,60,E,debt_consolidation,87000.0,22.37,MORTGAGE,6 years,1
9163,14400.0,20.49,60,E,home_improvement,65000.0,15.05,MORTGAGE,5 years,1
6078,10000.0,10.15,36,B,debt_consolidation,120000.0,18.09,MORTGAGE,< 1 year,0
2728,2000.0,13.99,36,C,other,22000.0,24.0,RENT,1 year,0
1846,10000.0,15.1,36,C,debt_consolidation,35000.0,18.79,RENT,10+ years,0
150,4500.0,12.62,36,C,debt_consolidation,61587.0,19.45,RENT,6 years,0
98,20000.0,11.99,60,C,debt_consolidation,52830.0,15.95,MORTGAGE,10+ years,1
3761,35000.0,15.61,36,D,debt_consolidation,141878.0,19.88,MORTGAGE,5 years,0
3214,16000.0,17.57,60,D,debt_consolidation,55000.0,17.77,RENT,1 year,0
4387,21000.0,8.18,36,B,credit_card,50000.0,16.2,RENT,9 years,0
3700,4800.0,15.61,36,D,debt_consolidation,23063.0,6.14,RENT,9 years,1
3085,21600.0,18.99,60,D,credit_card,45000.0,13.78,OWN,2 years,0
4693,7500.0,11.22,36,B,debt_consolidation,45000.0,28.53,RENT,9 years,0
8443,25000.0,5.32,36,A,debt_consolidation,80000.0,22.47,MORTGAGE,10+ years,0
9753,6000.0,19.19,36,E,home_improvement,38000.0,34.82,MORTGAGE,10+ years,0
4506,8000.0,9.75,36,B,debt_consolidation,47500.0,30.22,RENT,10+ years,1
6282,9625.0,10.75,36,B,debt_consolidation,45000.0,24.72,RENT,2 years,1
947,16000.0,12.74,36,C,debt_consolidation,60000.0,17.8,OWN,10+ years,1
1900,9000.0,15.31,36,C,debt_consolidation,32000.0,18.14,OWN,10+ years,0
7589,20000.0,6.99,36,A,debt_consolidation,94000.0,11.36,MORTGAGE,10+ years,0
8616,6000.0,6.49,36,A,home_improvement,60000.0,1.1,MORTGAGE,7 years,0
8108,12000.0,7.26,36,A,debt_consolidation,200000.0,5.25,RENT,< 1 year,0
4358,15000.0,10.99,36,B,debt_consolidation,130000.0,7.43,RENT,9 years,1
3338,9000.0,17.86,36,D,debt_consolidation,60000.0,14.18,RENT,10+ years,0
2523,19775.0,12.59,36,C,debt_consolidation,65097.0,16.69,RENT,6 years,0
8675,5000.0,6.99,36,A,home_improvement,75000.0,21.67,MORTGAGE,Unknown,0
9199,28000.0,21.6,60,E,debt_consolidation,103000.0,15.34,OWN,8 years,0
1979,8000.0,12.79,36,C,medical,32000.0,28.13,MORTGAGE,9 years,0
8161,10800.0,6.24,36,A,debt_consolidation,55000.0,15.32,MORTGAGE,10+ years,0
10487,3000.0,15.99,36,C,other,25000.0,2.4,RENT,4 years,0
9757,10500.0,19.19,36,E,house,21000.0,12.46,RENT,10+ years,0
1725,4500.0,13.49,36,C,debt_consolidation,36000.0,18.53,RENT,6 years,0
9259,30000.0,19.52,36,E,debt_consolidation,60000.0,39.34,MORTGAGE,2 years,1
5245,6000.0,9.67,36,B,credit_card,70000.0,18.0,MORTGAGE,7 years,0
10198,12000.0,8.99,36,B,debt_consolidation,33000.0,18.34,OWN,10+ years,0
5988,10000.0,8.99,36,B,credit_card,70000.0,17.56,OWN,8 years,1
6228,30750.0,12.99,60,B,debt_consolidation,69000.0,27.25,MORTGAGE,10+ years,0
10284,6625.0,13.11,36,B,debt_consolidation,23500.0,20.02,RENT,2 years,0
6708,8000.0,9.49,36,B,credit_card,45000.0,26.4,RENT,< 1 year,0
3392,10500.0,15.33,60,D,debt_consolidation,45000.0,21.47,MORTGAGE,10+ years,0
3781,12000.0,17.09,36,D,debt_consolidation,42200.0,20.48,MORTGAGE,10+ years,0
7542,12800.0,8.9,36,A,debt_consolidation,97000.0,9.71,MORTGAGE,8 years,0
10607,15000.0,8.18,36,B,debt_consolidation,75000.0,6.66,RENT,< 1 year,0
5875,4800.0,13.53,36,B,debt_consolidation,31000.0,13.82,RENT,Unknown,0
5735,8500.0,10.99,36,B,debt_consolidation,62450.0,17.39,MORTGAGE,10+ years,1
9966,35000.0,26.06,60,G,debt_consolidation,80000.0,20.06,RENT,< 1 year,0
9911,30000.0,25.44,60,F,home_improvement,325000.0,10.49,MORTGAGE,4 years,1
10695,10200.0,18.55,60,E,debt_consolidation,115000.0,23.21,MORTGAGE,10+ years,1
9496,5375.0,19.24,36,E,debt_consolidation,52000.0,10.89,RENT,2 years,0
4166,20000.0,15.61,36,D,debt_consolidation,65000.0,17.4,RENT,10+ years,1
6191,22000.0,9.99,36,B,credit_card,108000.0,22.87,MORTGAGE,10+ years,0
6056,5000.0,10.47,36,B,vacation,25000.0,14.11,RENT,Unknown,0
5352,20000.0,11.49,60,B,debt_consolidation,200000.0,4.82,RENT,10+ years,0
3954,16275.0,16.29,60,D,debt_consolidation,37000.0,8.37,MORTGAGE,10+ years,1
8711,16000.0,7.89,36,A,debt_consolidation,80000.0,26.27,MORTGAGE,Unknown,0
4029,20000.0,18.99,60,D,debt_consolidation,54000.0,11.47,MORTGAGE,10+ years,0
10014,9800.0,7.89,36,A,debt_consolidation,240000.0,16.17,MORTGAGE,7 years,0
6796,9000.0,11.44,36,B,credit_card,70000.0,11.91,RENT,< 1 year,0
3787,15275.0,16.29,36,D,credit_card,86000.0,17.82,MORTGAGE,6 years,0
8631,6000.0,7.62,36,A,credit_card,43500.0,15.12,MORTGAGE,7 years,0
334,5650.0,14.65,36,C,debt_consolidation,15384.0,25.04,RENT,Unknown,1
3633,6225.0,16.99,36,D,other,35000.0,20.61,RENT,10+ years,1
5233,16000.0,12.12,60,B,credit_card,75000.0,12.61,RENT,10+ years,0
10629,4000.0,11.49,36,B,medical,54966.0,22.91,RENT,Unknown,0
5688,20000.0,12.99,36,B,debt_consolidation,80000.0,13.62,MORTGAGE,2 years,0
9066,15000.0,7.62,36,A,debt_consolidation,60000.0,18.46,MORTGAGE,8 years,0
10318,32000.0,16.02,60,C,debt_consolidation,80000.0,13.25,OWN,2 years,0
9409,19475.0,18.99,60,E,credit_card,60000.0,21.76,RENT,3 years,0
5625,24000.0,11.47,60,B,credit_card,110000.0,16.17,RENT,10+ years,0
6574,10050.0,14.09,36,B,debt_consolidation,62000.0,16.39,MORTGAGE,1 year,0
10967,7500.0,12.69,36,C,debt_consolidation,50000.0,17.95,RENT,2 years,0
5674,5000.0,11.44,36,B,debt_consolidation,14000.0,22.9,RENT,2 years,0
6607,26500.0,9.99,60,B,credit_card,250000.0,12.02,OWN,< 1 year,0
3244,2975.0,18.25,36,D,debt_consolidation,30000.0,17.04,RENT,4 years,1
4834,14000.0,10.16,36,B,debt_consolidation,75000.0,4.18,MORTGAGE,10+ years,0
9864,35000.0,23.63,60,F,debt_consolidation,79000.0,22.51,MORTGAGE,7 years,0
2329,3350.0,15.61,36,C,home_improvement,272000.0,10.22,MORTGAGE,4 years,0
3286,12800.0,18.92,60,D,debt_consolidation,40000.0,27.12,RENT,4 years,0
10707,35000.0,7.89,36,A,debt_consolidation,561500.0,10.33,MORTGAGE,3 years,0
10958,8800.0,10.38,60,B,credit_card,45000.0,21.59,RENT,2 years,0
3565,18400.0,16.55,60,D,debt_consolidation,80000.0,23.66,MORTGAGE,9 years,0
6159,12000.0,13.53,36,B,debt_consolidation,65000.0,13.22,RENT,10+ years,0
5906,21600.0,9.99,36,B,credit_card,61980.0,17.75,RENT,4 years,0
3375,24825.0,18.99,60,D,credit_card,70000.0,22.14,RENT,10+ years,0
500,5000.0,12.61,36,C,other,53000.0,9.58,RENT,10+ years,0
10340,20000.0,13.11,36,B,debt_consolidation,70000.0,25.85,RENT,8 years,1
2281,5000.0,15.31,36,C,debt_consolidation,22000.0,24.38,RENT,Unknown,1
2304,14350.0,13.35,60,C,credit_card,50000.0,21.65,MORTGAGE,10+ years,0
2948,3750.0,15.41,36,D,debt_consolidation,40000.0,15.54,MORTGAGE,5 years,0
9124,40000.0,7.07,36,A,home_improvement,400000.0,2.44,MORTGAGE,1 year,0
7590,5000.0,7.69,36,A,home_improvement,74000.0,26.92,MORTGAGE,5 years,0
5685,35000.0,9.99,36,B,credit_card,100000.0,22.62,RENT,10+ years,0
2755,2500.0,13.99,36,C,vacation,90000.0,23.35,OWN,2 years,1
10991,22000.0,6.0,60,C,debt_consolidation,72000.0,14.19,MORTGAGE,10+ years,0
4843,10000.0,13.53,36,B,debt_consolidation,42000.0,18.0,RENT,2 years,0
2609,8000.0,12.62,36,C,debt_consolidation,64480.0,5.34,RENT,4 years,0
7883,8000.0,6.49,36,A,other,50000.0,18.63,OWN,< 1 year,0
3988,9500.0,14.46,36,D,debt_consolidation,40000.0,9.9,RENT,8 years,0
2238,35000.0,12.74,36,C,debt_consolidation,250000.0,8.3,OWN,< 1 year,0
916,4800.0,12.99,36,C,debt_consolidation,58707.0,19.17,RENT,10+ years,0
3079,24000.0,16.29,60,D,debt_consolidation,105450.0,30.18,OWN,10+ years,1
145,20000.0,12.99,36,C,debt_consolidation,90000.0,20.39,MORTGAGE,10+ years,1
5049,12000.0,10.49,36,B,credit_card,80000.0,36.15,RENT,4 years,0
10864,12000.0,7.9,36,A,credit_card,77754.0,13.57,MORTGAGE,2 years,0
1074,25000.0,13.33,36,C,credit_card,135000.0,14.2,OWN,10+ years,0
